Dar_IdDarwinCore,N Lote,Nombre Archivo Completo,Dar_ReinoOrganismo,Dar_DivisionOrganismo,Dar_ClaseOrganismo (Class),Dar_OrdenOrganismo,Dar_FamiliaOrganismo,Dar_GeneroOrganismo,Dar_NombreCientifico,Dar_EspecieOrganismo,Dar_AutorNombreCientifico ,Dar_IdentificadoPor,Fech. Compl. Ident,Dar_AnoIdentificacion (YearIdentified),Dar_MesIdentificacion (MonthIdentified),Dar_DiaIdentificacion (DayIdentified),Dar_CodigoInstitucion,Dar_CodigoColeccion,Dar_NumeroCatalogo,Dar_SexoOrganismo,longitud (cm) ,N,Dar_Colector,Fech.Completa,Dar_AnoColectado,Dar_MesColectado,Dar_DiaColectado,Dar_ContinenteOceano,Dar_Pais,Región,Provincia ,Distrito,Dar_Localidad,Dar_NombreComunOrganismo,Habitat,Uso,Latitud ,Longitud,Cuenca,Arte de Pesca,
241,CIIAP 241,CIIAP 241.jpg,Animalia ,Chordata,Actinopterygii,Siluriformes,Doradidae,Tenellus,Tenellus sp. ,sp.,,Homero Sánchez Riveiro,23/9/1999,1999,9,23,IIAP,CIIAP,CIIAP 241,I,LE: 7.03,1,Homero Sánchez Riveiro,19/1/1999,1999,1,19,América del Sur,Perú,Loreto,Maynas,Iquitos,santa clara ,pirilo,Río Nanay,O, -3.781880°,-73.343514°,Río Nanay,Red alevinera ,
8,CIIAP 8,CIIAP 8.jpg,Animalia ,Chordata,Chondrichthyes,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon motoro,motoro,(Muller & Henle 1841),Homero Sánchez Riveiro,24/9/2011,2011,9,24,IIAP,CIIAP,CIIAP 8,H,LD: 20.2,1,Christian Nolorbe Payahua,9/9/2011,2011,9,9,América del Sur,Perú,Loreto,Maynas,Las Amazonas,comunidad de oroza,raya motoro,Rio orosa,O, -3.622047°,-72.246548°,Río Orosa/Amazonas,"Red trampa de 3""",
9,CIIAP 9,CIIAP 9.jpg,Animalia ,Chordata,Sarcopterygii,Lepidosireniformes,Lepidosirenidae,Lepidosiren,Lepidosiren paradoxa,paradoxa,Fitzinger 1837,Homero Sánchez Riveiro,5/8/2004,2004,8,5,IIAP,CIIAP,CIIAP 9,I,LE: 36,1,Rocio Paredes,21/7/2004,2004,7,21,América del Sur,Perú,Loreto,Maynas,Las Amazonas,comunidad de Muyuy,pez pulmonado,Isla iquitos ,O, -3.452785°,-72.806621°,Río Amazonas,"Red trampa de 2""",
31,CIIAP 31,CIIAP 31.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella alburnus,alburnus,(Müller & Troschel 1844),Homero Sánchez Riveiro,25/10/2011,2011,10,25,IIAP,CIIAP,CIIAP 31,I,LE: 7.7,1,Christian Nolorbe Payahua,19/10/2011,2011,10,19,América del Sur,Perú,Loreto,Maynas,Las Amazonas,,chio chio,Cocha mayouruna ,"O, C", -3.591192°,-72.218391°,Río Orosa/Amazonas,Red alevinera ,
32,CIIAP 32,CIIAP 32.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella alburnus,alburnus,(Müller & Troschel 1844),Homero Sánchez Riveiro,25/10/2011,2011,10,25,IIAP,CIIAP,CIIAP 32,I,LE: 7.5,1,Christian Nolorbe Payahua,19/10/2011,2011,10,19,América del Sur,Perú,Loreto,Maynas,Las Amazonas,,chio chio,Cocha mayouruna ,"O, C", -3.591192°,-72.218391°,Río Orosa/Amazonas,Red alevinera ,
33,CIIAP 33,CIIAP 33.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella alburnus,alburnus,(Müller & Troschel 1844),Homero Sánchez Riveiro,25/10/2011,2011,10,25,IIAP,CIIAP,CIIAP 33,I,LE: 7.7,6,Christian Nolorbe Payahua,19/10/2011,2011,10,19,América del Sur,Perú,Loreto,Maynas,Las Amazonas,,chio chio,Cocha mayouruna ,"O, C", -3.591192°,-72.218391°,Río Orosa/Amazonas,Red alevinera ,
72,CIIAP 72,CIIAP 72.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata knerii,knerii,(Steindachner 1876),Homero Sánchez Riveiro,15/9/2011,2011,9,15,IIAP,CIIAP,CIIAP 72,I,LE: 8.2,1,Homero Sánchez Riveiro,9/9/2011,2011,9,9,América del Sur,Perú,Loreto,Maynas,Las Amazonas,puerto comandancia,chio chio,rio orosa,C, -3.622047°,-72.246548°,Río Orosa/Amazonas,"Red trampa de 2""",
75,CIIAP 75,CIIAP 75.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Christian Nolorbe Payahua,20/10/2011,2011,10,20,IIAP,CIIAP,CIIAP 75,I,LE: 10.7,2,Homero Sánchez Riveiro,14/10/2011,2011,10,14,América del Sur,Perú,Loreto,Maynas,Las Amazonas,,ractacara común,tunchi caño,C, -3.620661°,-72.248234°,Río Orosa/Amazonas,Red alevinera ,
78,CIIAP 78,CIIAP 78.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella alburnus,alburnus,(Müller & Troschel 1844),Christian Nolorbe Payahua,15/12/2011,2011,12,15,IIAP,CIIAP,CIIAP 78,I,LE: 8.5,2,Homero Sánchez Riveiro,13/11/2011,2011,11,13,América del Sur,Perú,Loreto,Maynas,Las Amazonas,,chio chio,Cocha mayouruna ,C, -3.591192°,-72.218391°,Río Orosa/Amazonas,Red alevinera ,
84,CIIAP 84,CIIAP 84.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Homero Sánchez Riveiro, 20/12/2011,2011,12,20,IIAP,CIIAP,CIIAP 84,I,LE: 7.9,2,Christian Nolorbe Payahua,15/12/2011,2011,12,15,América del Sur,Perú,Loreto,Maynas,Las Amazonas,,ractacara común,Yanashi caño,C,-3.613652°,-72.282505°,Río Orosa/Amazonas,Red alevinera ,
91,CIIAP 91,CIIAP 91.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata cisandina,cisandina,(Allen 1942),Homero Sánchez Riveiro,12/9/2011,2011,9,12,IIAP,CIIAP,CIIAP 91,I,LE: 9.1,1,Homero Sánchez Riveiro,9/9/2011,2011,9,9,América del Sur,Perú,Loreto,Maynas,Las Amazonas,puerto comandancia,chio chio,rio orosa,C, -3.622047°,-72.246548°,Río Orosa/Amazonas,"Red trampa de 2""",
93,CIIAP 93,CIIAP 93.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella dorsalis,dorsalis,(Eigenmann & Eigenmann 1889),Homero Sánchez Riveiro,18/12/2011,2011,12,18,IIAP,CIIAP,CIIAP 93,I,LE: 10.8,1,Christian Nolorbe Payahua,14/12/2011,2011,12,14,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Fujimori,chio chio,"Río orosa, Amazonas",C, -3.589657°,-72.192359°,Río Orosa/Amazonas,Red alevinera ,
97,CIIAP 97,CIIAP 97.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata knerii,knerii,(Steindachner 1876),Homero Sánchez Riveiro,15/9/2011,2011,9,15,IIAP,CIIAP,CIIAP 97,I,LE: 7.7,6,Christian Nolorbe Payahua,13/9/2011,2011,9,13,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Fujimori,chio chio,"Río orosa, Amazonas",C,-3.589657°,-72.192359°,Río Orosa/Amazonas,"Red trampa de 2""",
98,CIIAP 98,CIIAP 98.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella meyeri,meyeri,(Steindachner 1882),Homero Sánchez Riveiro,25/10/2011,2011,10,25,IIAP,CIIAP,CIIAP 98,I,LE: 8.3,5,Christian Nolorbe Payahua,19/10/2011,2011,10,19,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Cocha Mayouruna,chio chio,"Río orosa, Amazonas",C, -3.591192°,-72.218391°,Río Orosa/Amazonas,"Red trampa de 2""",
107,CIIAP 107,CIIAP 107.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Prochilodontidae,Prochilodus,Prochilodus nigricans,nigricans,Spix & Agassiz 1829,Homero Sánchez Riveiro,10/10/2011,2011,10,10,IIAP,CIIAP,CIIAP 107,I,LE: 11.7,11,Christian Nolorbe Payahua,9/9/2011,2011,9,9,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Comandancia,boquichico,rio orosa,C, -3.622047°,-72.246548°,Río Orosa/Amazonas,"Red trampa de 2""",
108,CIIAP 108,CIIAP 108.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Prochilodontidae,Prochilodus,Prochilodus nigricans,nigricans,Spix & Agassiz 1829,Homero Sánchez Riveiro,20/12/2011,2011,12,20,IIAP,CIIAP,CIIAP 108,I,LE: 13.7,6,Christian Nolorbe Payahua,17/12/2011,2011,12,17,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Fujimori,boquichico,Río Orosa-Amazonas,C,-3.589657°,-72.192359°,Río Orosa/Amazonas,"Red trampa de 2""",
356,CIIAP 356,CIIAP 356.jpg,Animalia,Chordata,Actinopterygii,Gymnotiformes ,Gymnotidae,Electrophorus,Electrophorus varii,varii,"de Santana, Wosiacki, Crampton, Sabaj, Dillman, Mendes-Júnior & Castro e C. 2019",Homero Sánchez Riveiro,15/9/2011,2011,9,15,IIAP,CIIAP,CIIAP 356,I,LT: 50.1,2,Christian Nolorbe Payahua,9/9/2011,2011,9,9,América del Sur,Perú,Loreto,Maynas,Las Amazonas,,anguilla eléctrica ,Cocha mayouruna ,O, -3.591192°,-72.218391°,Río Orosa/Amazonas,Red alevinera ,
411,CIIAP 411,CIIAP 411.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Bujurquina ,Bujurquina moriorum,moriorum,Kullander 1986,Christian Nolorbe Payahua,4/11/2015,2015,11,4,IIAP,CIIAP,CIIAP 411,I,LE: 6.0,2,Christian Nolorbe Payahua,12/10/2011,2011,10,12,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Santa Rosa,bujurqui,,O,,,Río Orosa/Amazonas,Red alevinera ,
413,CIIAP 413,CIIAP 413.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Bujurquina ,Bujurquina syspilus,syspilus,(Cope 1872),Christian Nolorbe Payahua,19/11/2015,2015,11,19,IIAP,CIIAP,CIIAP 413,I,LE: 7.7,4,Christian Nolorbe Payahua,2/11/2011,2011,11,2,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Comandancia,bujurqui,rio orosa,O, -3.622047°,-72.246548°,Río Orosa/Amazonas,Red alevinera ,
414,CIIAP 414,CIIAP 414.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Satanoperca,Satanoperca jurupari,jurupari,(Heckel 1840),Christian Nolorbe Payahua,23/11/2015,2015,11,23,IIAP,CIIAP,CIIAP 414,I,LE: 8.8,1,Christian Nolorbe Payahua,5/11/2011,2011,11,5,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Nuevo Israel,bujurqui punta shimi,,"O, C",,,Río Orosa/Amazonas,Red alevinera ,
415,CIIAP 415,CIIAP 415.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Bujurquina ,Bujurquina ortegai,ortegai,Kullander 1986,Christian Nolorbe Payahua,23/11/2015,2015,11,23,IIAP,CIIAP,CIIAP 415,I,LE: 8.0 ,1,Christian Nolorbe Payahua,15/11/2011,2011,11,15,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Nuevo Israel,bujurqui,,O,,,Río Orosa/Amazonas,Red alevinera ,
416,CIIAP 416,CIIAP 416.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Crenicichla ,Crenicichla sedentaria,sedentaria,Kullander 1986,Christian Nolorbe Payahua,2/12/2015,2015,12,2,IIAP,CIIAP,CIIAP 416,I,LE: 11.2,2,Christian Nolorbe Payahua,17/11/2011,2011,11,17,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Cocha Mayouruna,añashua,,"O, C",,,Río Orosa/Amazonas,Red alevinera ,
420,CIIAP 420,CIIAP 420.jpg,Animalia,Chordata,Actinopterygii,Cichliformes ,Cichlidae,Bujurquina ,Bujurquina robusta,robusta,Kullander 1986,Christian Nolorbe Payahua,13/12/2015,2015,12,13,IIAP,CIIAP,CIIAP 420,I,LE: 8.9,2,Christian Nolorbe Payahua,16/12/2011,2011,12,16,América del Sur,Perú,Loreto,Maynas,Las Amazonas,Puerto Comandancia,bujurqui,rio orosa,O, -3.622047°,-72.246548°,Río Orosa/Amazonas,Red alevinera ,
74,CIIAP 74,CIIAP 74.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Homero Sánchez Riveiro,10/6/2011,2011,6,10,IIAP,CIIAP,CIIAP 74,I,LE: 10.7,1,Homero Sánchez Riveiro,1/6/2011,2011,6,1,América del Sur,Perú,Loreto,Maynas,Mazan,comunidad mazan,ractacara común,orillla de playa,C, -3.491179°,-73.105872°,Río Napo,"Red trampa de 2""",
260,CIIAP 260,CIIAP 260.jpg,Animalia ,Chordata,Actinopterygii,Siluriformes,Pimelodidae ,Pimelodus ,Pimelodus pictus ,pictus,Steindachner 1876,Homero Sánchez Riveiro,24/3/1999,1999,3,24,IIAP,CIIAP,CIIAP 260,I,LE: 6.95,1,Homero Sánchez Riveiro,24/3/1999,1999,1,19,América del Sur,Perú,Loreto,Maynas,Mazan,comunidad el salvador ,cunchi,Río Napo ,O, -3.436234°,-73.166977°,Río Napo ,Atarraya,
1,CIIAP 1,CIIAP 1.jpg,Animalia ,Chordata,Chondrichthyes,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon motoro,motoro,(Muller & Henle 1841),Homero Sánchez Riveiro,5/12/2014,2014,12,5,IIAP,CIIAP,CIIAP 1,M,LD: 25,1,Homero Sánchez Riveiro,20/11/2014,2014,11,20,América del Sur,Perú,Loreto,Maynas,Napo,comunidad de urvina,raya motoro,Cocha aleman,O, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 3""",
16,CIIAP 16,CIIAP 16.jpg,Animalia ,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Pellona,Pellona flavipinnis,flavipinnis,(Valenciennes 1836),Homero Sánchez Riveiro,8/12/2014,2014,12,8,IIAP,CIIAP,CIIAP 16,I,LE: 18.9,2,Homero Sánchez Riveiro,23/11/2014,2014,11,23,América del Sur,Perú,Loreto,Maynas,Napo,Base Arica - Repsol,"pez Chino, asnañahui",Tipishca nashiño,"O, C", -1.587129°,-75.205083°,Río Curaray/Napo,"Red trampa de 2.5""",
19,CIIAP 19,CIIAP 19.jpg,Animalia ,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Pristigaster,Pristigaster cayana,cayana,Cuvier 1829,Homero Sánchez Riveiro,30/11/2007,2007,11,30,IIAP,CIIAP,CIIAP 19,I,LE: 10.8,2,Homero Sánchez Riveiro,15/11/2007,2007,11,15,América del Sur,Perú,Loreto,Maynas,Napo,Isla cuatro bocas,pechito,Isla cuatro bocas ,O, -1.827705°,-75.022874°,Río Curaray/Napo,Red alevinera ,
20,CIIAP 20,CIIAP 20.jpg,Animalia ,Chordata,Actinopterygii,Clupeiformes,Pristigasteridae,Pristigaster,Pristigaster cayana,cayana,Cuvier 1829,Homero Sánchez Riveiro,8/12/2014,2014,12,8,IIAP,CIIAP,CIIAP 20,I,LE: 11.3,2,Homero Sánchez Riveiro,23/11/2014,2014,11,23,América del Sur,Perú,Loreto,Maynas,Napo,Base Arica - Repsol,pechito,Tipishca nashiño,O, -1.587129°,-75.205083°,Río Curaray/Napo,"Red trampa de 2""",
26,CIIAP 26,CIIAP 26.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Hemiodontidae,Hemiodus,Hemiodus unimaculatus,unimaculatus ,(Bloch 1794),Homero Sánchez Riveiro,15/6/2013,2013,6,15,IIAP,CIIAP,CIIAP 26,I,LE: 18.9,1,Homero Sánchez Riveiro,13/6/2013,2013,6,13,América del Sur,Perú,Loreto,Maynas,Napo,Base Arica - Repsol,yulilla,Tipishca nashiño,C, -1.587129°,-75.205083°,Río Curaray/Napo,"Red trampa de 2.5""",
28,CIIAP 28,CIIAP 28.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata vittata,vittata,(Kner 1858),Homero Sánchez Riveiro,12/4/2010,2010,4,12,IIAP,CIIAP,CIIAP 28,I,LE: 16.8,1,Homero Sánchez Riveiro,16/11/2007,2007,11,16,América del Sur,Perú,Loreto,Maynas,Napo,Machin ,"ractacara pintada, ractafogon ",Machin cocha,C, -1.775883°,-75.054323°,Río Curaray,"Red trampa de 2.5""",
34,CIIAP 34,CIIAP 34.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata roseni,roseni,Vari 1989,Homero Sánchez Riveiro,6/8/2009,2009,8,6,IIAP,CIIAP,CIIAP 34,I,LE:14.1,1,Christian Nolorbe Payahua,26/7/2009,2009,7,26,América del Sur,Perú,Loreto,Maynas,Napo,comunidad,ractacara,orilla,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 3""",
43,CIIAP 43,CIIAP 43.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster rutiloides,rutiloides,(Kner 1858),Homero Sánchez Riveiro,30/11/2014,2014,11,30,IIAP,CIIAP,CIIAP 43,I,LE: 12.4,1,Homero Sánchez Riveiro,24/11/2014,2014,11,24,América del Sur,Perú,Loreto,Maynas,Napo,nuevo defensor,ractacara común,orilla de playa,C, -2.342763°,-74.076505°,Río Napo,"Red trampa de 2.5""",
45,CIIAP 45,CIIAP 45.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,curimata,Curimata aspera,aspera,(Günther 1868),Homero Sánchez Riveiro,10/5/2012,2012,5,10,IIAP,CIIAP,CIIAP 45,I,LE: 16.0,2,Homero Sánchez Riveiro,6/5/2012,2012,5,6,América del Sur,Perú,Loreto,Maynas,Napo,Santa Victoria,chio chio,resaca,C, -2.374614°,-74.077087°,Río Napo,"Red trampa de 3""",
46,CIIAP 46,CIIAP 46.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster essequibensis,essequibensis,(Günther 1864),Homero Sánchez Riveiro,15/5/2012,2012,5,15,IIAP,CIIAP,CIIAP 46,I,LE: 14.7,5,Homero Sánchez Riveiro,2/5/2012,2012,5,2,América del Sur,Perú,Loreto,Maynas,Napo,,ractacara,Cocha panguana,C, -2.094348°,-75.128236°,Río Arabela,"Red trampa de 3""",
49,CIIAP 49,CIIAP 49.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Homero Sánchez Riveiro,25/11/2014,2014,11,25,IIAP,CIIAP,CIIAP 49,I,LE: 16.2,1,Homero Sánchez Riveiro,20/11/2014,2014,11,20,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,ractacara común,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 3""",
51,CIIAP 51,CIIAP 51.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata knerii,knerii,(Steindachner 1876),Homero Sánchez Riveiro,10/6/2014,2014,6,10,IIAP,CIIAP,CIIAP 51,I,LE: 12.3,1,Homero Sánchez Riveiro,4/6/2014,2014,6,4,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,chio chio,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 2""",
52,CIIAP 52,CIIAP 52.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella alburnus,alburnus,(Müller & Troschel 1844),Homero Sánchez Riveiro,11/6/2013,2013,6,11,IIAP,CIIAP,CIIAP 52,I,LE: 14.2,1,Homero Sánchez Riveiro,11/6/2013,2013,6,11,América del Sur,Perú,Loreto,Maynas,Napo,comunidad flor de coco,chio chio,Cocha maquisapillo,C, -2.146861°,-74.925259°,Río Arabela,"Red trampa de 3""",
53,CIIAP 53,CIIAP 53.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Homero Sánchez Riveiro,5/11/2012,2012,11,5,IIAP,CIIAP,CIIAP 53,I,LE: 16.2,1,Homero Sánchez Riveiro,30/10/2012,2012,10,30,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,ractacara común,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 3""",
54,CIIAP 54,CIIAP 54.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster essequibensis,essequibensis,(Günther 1864),Homero Sánchez Riveiro,10/5/2012,2012,5,10,IIAP,CIIAP,CIIAP 54,I,LE:15.2,2,Homero Sánchez Riveiro,2/5/2012,2012,5,2,América del Sur,Perú,Loreto,Maynas,Napo,campamento panguana,ractacara ,Cocha panguana,C, -2.094348°,-75.128236°,Río Arabela,"Red trampa de 3""",
56,CIIAP 56,CIIAP 56.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella meyeri,meyeri,(Steindachner 1882),Homero Sánchez Riveiro,20/6/2013,2013,6,20,IIAP,CIIAP,CIIAP 56,I,LE: 15.3,1,Homero Sánchez Riveiro,16/6/2013,2013,6,16,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,chio chio,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 3""",
58,CIIAP 58,CIIAP 58.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella alburnus,alburnus,(Müller & Troschel 1844),Homero Sánchez Riveiro,10/5/2012,2012,5,10,IIAP,CIIAP,CIIAP 58,I,LE: 16.4,1,Homero Sánchez Riveiro,3/5/2012,2012,5,3,América del Sur,Perú,Loreto,Maynas,Napo,comunidad flor de coco,chio chio,Cocha panguana,C, -2.094348°,-75.128236°,Río Arabela,"Red trampa de 3""",
60,CIIAP 60,CIIAP 60.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,curimata,Curimata aspera,aspera,(Günther 1868),Homero Sánchez Riveiro,15/5/2012,2012,5,15,IIAP,CIIAP,CIIAP 60,I,LE: 14.6,1,Homero Sánchez Riveiro,10/5/2012,2012,5,10,América del Sur,Perú,Loreto,Maynas,Napo,resaca santa victoria,chio chio,,C, -2.374614°,-74.077087°,Río Napo,"Red trampa de 3""",
62,CIIAP 62,CIIAP 62.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Cyphocharax,Cyphocharax spiluropsis,spiluropsis,(Eigenmann & Eigenmann 1889),Homero Sánchez Riveiro,20/12/2014,2014,12,20,IIAP,CIIAP,CIIAP 62,I,LE: 11.7,1,Homero Sánchez Riveiro,20/11/2014,2014,11,20,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,chio chio,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 2.5""",
63,CIIAP 63,CIIAP 63.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata knerii,kneri,(Steindachner 1876),Homero Sánchez Riveiro,20/11/2014,2014,11,20,IIAP,CIIAP,CIIAP 63,I,LE: 9.3,1,Homero Sánchez Riveiro,18/11/2014,2014,11,18,América del Sur,Perú,Loreto,Maynas,Napo,comunidad flor de coco,chio chio,Cocha maquisapillo,C, -2.146861°,-74.925259°,Río Arabela,"Red trampa de 2""",
64,CIIAP 64,CIIAP 64.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster essequibensis,essequibensis,(Günther 1864),Homero Sánchez Riveiro,20/6/2013,2013,6,20,IIAP,CIIAP,CIIAP 64,I,LE: 12.8,1,Homero Sánchez Riveiro,16/6/2013,2013,6,16,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,ractacara,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 2""",
66,CIIAP 66,CIIAP 66.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimata,Curimata vittata,vittata,(Kner 1858),Homero Sánchez Riveiro,10/5/2012,2012,5,10,IIAP,CIIAP,CIIAP 66,I,LE: 15.8,2,Homero Sánchez Riveiro,2/5/2012,2012,5,2,América del Sur,Perú,Loreto,Maynas,Napo,comunidad flor de coco,chio chio,Cocha panguana,C, -2.094348°,-75.128236°,Río Arabela,"Red trampa de 3""",
67,CIIAP 67,CIIAP 67.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella meyeri,meyeri,(Steindachner 1882),Homero Sánchez Riveiro,10/5/2012,2012,5,10,IIAP,CIIAP,CIIAP 67,I,LE: 15.2,1,Homero Sánchez Riveiro,2/5/2012,2012,5,2,América del Sur,Perú,Loreto,Maynas,Napo,comunidad flor de coco,chio chio,Cocha panguana,C, -2.094348°,-75.128236°,Río Arabela,"Red trampa de 3""",
68,CIIAP 68,CIIAP 68.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella meyeri,meyeri,(Steindachner 1882),Homero Sánchez Riveiro,20/6/2013,2013,6,20,IIAP,CIIAP,CIIAP 68,I,LE: 14.4,1,Homero Sánchez Riveiro,16/6/2013,2013,6,16,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,chio chio,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 3""",
69,CIIAP 69,CIIAP 69.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Curimatella,Curimatella alburnus,alburnus,(Müller & Troschel 1844),Homero Sánchez Riveiro,25/11/2014,2014,11,25,IIAP,CIIAP,CIIAP 69,I,LE: 11.3,2,Homero Sánchez Riveiro,20/11/2014,2014,11,20,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,chio chio,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 2""",
71,CIIAP 71,CIIAP 71.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Homero Sánchez Riveiro,30/11/2014,2014,11,30,IIAP,CIIAP,CIIAP 71,I,LE: 10.3,1,Homero Sánchez Riveiro,24/11/2014,2014,11,24,América del Sur,Perú,Loreto,Maynas,Napo,comunidad nuevo defensor,ractacara común,orilla de playa ,C, -2.342763°,-74.076505°,Río Napo,"Red trampa de 2""",
73,CIIAP 73,CIIAP 73.jpg,Animalia ,Chordata,Actinopterygii,Characiformes ,Curimatidae,Psectrogaster,Psectrogaster amazonica,amazonica,Eigenmann & Eigenmann 1889,Homero Sánchez Riveiro,10/6/2014,2014,6,10,IIAP,CIIAP,CIIAP 73,I,LE: 6.8,7,Homero Sánchez Riveiro,4/6/2014,2014,6,4,América del Sur,Perú,Loreto,Maynas,Napo,comunidad urbina,ractacara común,Cocha aleman,C, -1.827705°,-75.022874°,Río Curaray,"Red trampa de 2""",
